DATE,GROSS SALES,OVER,SHORT,file_name,month,year
14,5270.5,0.0,0.0,lee plaza.xls,10,2019
15,2890.0,0.0,0.0,lee plaza.xls,10,2019
16,280.0,0.0,0.0,lee plaza.xls,10,2019
17,8222.5,0.0,0.0,lee plaza.xls,10,2019
18,5707.5,0.0,0.0,lee plaza.xls,10,2019
19,5054.25,0.0,0.0,lee plaza.xls,10,2019
20,3312.5,0.0,0.0,lee plaza.xls,10,2019
21,582.75,0.0,0.0,lee plaza.xls,10,2019
22,4155.0,0.0,0.0,lee plaza.xls,10,2019
23,1621.0,0.0,0.0,lee plaza.xls,10,2019
24,1982.25,0.0,0.5,lee plaza.xls,10,2019
25,14881.0,0.0,0.0,lee plaza.xls,10,2019
26,15707.5,0.0,0.0,lee plaza.xls,10,2019
27,190.0,0.0,0.0,lee plaza.xls,10,2019
28,5817.5,0.0,0.0,lee plaza.xls,10,2019
29,3687.5,0.0,0.0,lee plaza.xls,10,2019
30,7670.0,0.0,0.0,lee plaza.xls,10,2019
31,8282.5,0.0,0.0,lee plaza.xls,10,2019
1,0.0,0.0,0.0,lee plaza.xls,11,2019
2,2686.0,0.0,0.0,lee plaza.xls,11,2019
3,8252.75,0.0,0.0,lee plaza.xls,11,2019
4,5706.0,0.0,0.0,lee plaza.xls,11,2019
5,6562.5,0.0,0.0,lee plaza.xls,11,2019
6,582.75,0.0,0.0,lee plaza.xls,11,2019
7,3932.5,0.0,0.0,lee plaza.xls,11,2019
8,6507.0,0.0,0.0,lee plaza.xls,11,2019
9,2631.0,0.0,0.0,lee plaza.xls,11,2019
10,10002.0,0.0,0.0,lee plaza.xls,11,2019
11,2575.0,0.0,0.0,lee plaza.xls,11,2019
12,3672.75,0.0,100.0,lee plaza.xls,11,2019
13,3892.5,0.0,0.0,lee plaza.xls,11,2019
14,3380.0,0.0,0.0,lee plaza.xls,11,2019
15,4910.0,0.0,0.0,lee plaza.xls,11,2019
16,4967.5,0.0,0.0,lee plaza.xls,11,2019
17,7151.0,0.0,0.0,lee plaza.xls,11,2019
18,1095.25,0.0,0.0,lee plaza.xls,11,2019
19,1505.0,0.0,0.0,lee plaza.xls,11,2019
20,7136.0,0.0,0.0,lee plaza.xls,11,2019
21,4092.75,0.0,0.0,lee plaza.xls,11,2019
22,10357.5,0.0,0.0,lee plaza.xls,11,2019
23,22086.75,0.0,0.0,lee plaza.xls,11,2019
24,6570.0,0.0,0.0,lee plaza.xls,11,2019
25,2700.0,0.0,0.0,lee plaza.xls,11,2019
26,13725.0,0.0,100.0,lee plaza.xls,11,2019
27,2002.88,0.12,0.0,lee plaza.xls,11,2019
28,2695.0,0.0,0.0,lee plaza.xls,11,2019
29,4789.75,0.0,0.0,lee plaza.xls,11,2019
30,4979.0,0.0,0.0,lee plaza.xls,11,2019
1,5210.0,0.0,0.0,lee plaza.xls,12,2019
2,830.0,0.0,0.0,lee plaza.xls,12,2019
3,4172.5,0.0,0.0,lee plaza.xls,12,2019
4,5577.5,0.0,0.0,lee plaza.xls,12,2019
5,6835.5,0.0,0.0,lee plaza.xls,12,2019
6,9017.5,0.0,0.0,lee plaza.xls,12,2019
7,4207.5,0.0,0.0,lee plaza.xls,12,2019
8,11436.5,0.0,0.0,lee plaza.xls,12,2019
9,6480.0,0.0,0.0,lee plaza.xls,12,2019
10,9833.75,0.0,0.0,lee plaza.xls,12,2019
11,1997.5,0.0,0.0,lee plaza.xls,12,2019
12,9061.0,0.0,0.0,lee plaza.xls,12,2019
13,19293.0,0.0,0.0,lee plaza.xls,12,2019
14,8505.25,0.0,0.0,lee plaza.xls,12,2019
15,19199.5,0.0,0.0,lee plaza.xls,12,2019
16,11974.0,0.0,0.0,lee plaza.xls,12,2019
17,19180.0,0.0,0.0,lee plaza.xls,12,2019
18,9946.0,0.0,0.0,lee plaza.xls,12,2019
19,11440.0,0.0,0.0,lee plaza.xls,12,2019
20,8189.0,0.0,0.0,lee plaza.xls,12,2019
21,19549.5,0.0,0.0,lee plaza.xls,12,2019
22,25927.85,0.0,0.0,lee plaza.xls,12,2019
23,19269.5,0.0,0.0,lee plaza.xls,12,2019
24,24022.0,0.0,0.0,lee plaza.xls,12,2019
25,5503.5,0.0,0.0,lee plaza.xls,12,2019
26,16275.0,0.0,0.0,lee plaza.xls,12,2019
27,14122.0,0.0,0.0,lee plaza.xls,12,2019
28,11291.0,0.0,0.0,lee plaza.xls,12,2019
29,11377.5,0.0,0.0,lee plaza.xls,12,2019
30,20654.0,0.0,0.0,lee plaza.xls,12,2019
31,17885.0,0.0,0.0,lee plaza.xls,12,2019
1,5331.5,0.0,0.0,rob.malabon.xls,1,2019
2,10904.5,0.0,0.0,rob.malabon.xls,1,2019
3,9030.0,0.0,0.0,rob.malabon.xls,1,2019
4,1459.0,0.0,0.0,rob.malabon.xls,1,2019
5,1275.0,0.0,0.0,rob.malabon.xls,1,2019
6,7405.75,0.0,0.0,rob.malabon.xls,1,2019
7,5078.5,0.0,0.0,rob.malabon.xls,1,2019
8,9371.0,0.0,0.0,rob.malabon.xls,1,2019
9,2511.0,0.0,0.0,rob.malabon.xls,1,2019
10,2353.5,0.0,0.0,rob.malabon.xls,1,2019
11,6549.0,0.0,0.0,rob.malabon.xls,1,2019
12,8170.0,0.0,0.0,rob.malabon.xls,1,2019
13,5317.5,0.0,0.0,rob.malabon.xls,1,2019
14,907.5,0.0,0.0,rob.malabon.xls,1,2019
15,3020.0,0.0,0.0,rob.malabon.xls,1,2019
16,5189.38,0.62,0.0,rob.malabon.xls,1,2019
17,836.0,0.0,0.0,rob.malabon.xls,1,2019
18,1982.5,0.0,0.0,rob.malabon.xls,1,2019
19,1764.0,0.0,0.0,rob.malabon.xls,1,2019
20,6322.5,0.0,200.0,rob.malabon.xls,1,2019
21,3960.0,0.0,0.0,rob.malabon.xls,1,2019
22,7282.5,0.0,0.0,rob.malabon.xls,1,2019
23,1036.0,0.0,0.0,rob.malabon.xls,1,2019
24,170.0,0.0,0.0,rob.malabon.xls,1,2019
25,2290.0,0.0,0.0,rob.malabon.xls,1,2019
26,7185.0,0.0,0.0,rob.malabon.xls,1,2019
27,11460.0,0.0,0.0,rob.malabon.xls,1,2019
28,4520.0,0.0,0.0,rob.malabon.xls,1,2019
29,5815.75,0.0,0.0,rob.malabon.xls,1,2019
30,3085.0,0.0,0.0,rob.malabon.xls,1,2019
31,9654.0,0.0,0.0,rob.malabon.xls,1,2019
1,5974.65,0.35,0.0,rob.malabon.xls,2,2019
2,9076.5,0.0,0.0,rob.malabon.xls,2,2019
3,4378.5,0.0,0.0,rob.malabon.xls,2,2019
4,1708.75,0.0,0.0,rob.malabon.xls,2,2019
5,1386.5,0.0,0.0,rob.malabon.xls,2,2019
6,6044.5,0.0,0.0,rob.malabon.xls,2,2019
7,1697.75,0.0,0.0,rob.malabon.xls,2,2019
8,4778.0,0.0,0.0,rob.malabon.xls,2,2019
9,7763.5,0.0,0.0,rob.malabon.xls,2,2019
10,3768.0,0.0,0.0,rob.malabon.xls,2,2019
11,2246.0,0.0,0.0,rob.malabon.xls,2,2019
12,3142.5,0.0,0.0,rob.malabon.xls,2,2019
13,13410.0,0.0,0.0,rob.malabon.xls,2,2019
14,14054.5,0.0,0.0,rob.malabon.xls,2,2019
15,3703.5,0.0,0.0,rob.malabon.xls,2,2019
16,5860.0,0.0,0.0,rob.malabon.xls,2,2019
17,6726.5,0.0,0.0,rob.malabon.xls,2,2019
18,7848.5,0.0,0.0,rob.malabon.xls,2,2019
19,2693.03,0.22,0.0,rob.malabon.xls,2,2019
20,3089.5,0.0,0.0,rob.malabon.xls,2,2019
21,1831.0,0.0,0.0,rob.malabon.xls,2,2019
22,5865.0,0.0,0.0,rob.malabon.xls,2,2019
23,1862.0,0.0,0.0,rob.malabon.xls,2,2019
24,3921.0,0.0,0.0,rob.malabon.xls,2,2019
25,3738.5,0.0,0.0,rob.malabon.xls,2,2019
26,3653.0,0.0,0.0,rob.malabon.xls,2,2019
27,3322.5,0.0,0.0,rob.malabon.xls,2,2019
28,1833.5,0.0,0.0,rob.malabon.xls,2,2019
1,2512.0,0.0,0.0,rob.malabon.xls,3,2019
2,5854.5,0.0,0.0,rob.malabon.xls,3,2019
3,3730.5,0.0,0.0,rob.malabon.xls,3,2019
4,4228.5,0.0,0.0,rob.malabon.xls,3,2019
5,7518.0,0.0,0.0,rob.malabon.xls,3,2019
6,3132.5,0.0,0.0,rob.malabon.xls,3,2019
7,1867.5,0.0,0.0,rob.malabon.xls,3,2019
8,9509.0,0.0,0.0,rob.malabon.xls,3,2019
9,6493.5,0.0,0.0,rob.malabon.xls,3,2019
10,4349.0,0.0,0.0,rob.malabon.xls,3,2019
11,1374.5,0.0,0.0,rob.malabon.xls,3,2019
12,1823.5,0.0,0.0,rob.malabon.xls,3,2019
13,8672.5,0.0,0.0,rob.malabon.xls,3,2019
14,4130.75,0.0,0.0,rob.malabon.xls,3,2019
15,6456.5,0.0,0.0,rob.malabon.xls,3,2019
16,14163.5,0.0,0.0,rob.malabon.xls,3,2019
17,2710.5,0.0,0.0,rob.malabon.xls,3,2019
18,8266.0,0.0,0.0,rob.malabon.xls,3,2019
19,8462.5,0.0,0.0,rob.malabon.xls,3,2019
20,12583.5,0.0,0.0,rob.malabon.xls,3,2019
21,2372.5,0.0,0.0,rob.malabon.xls,3,2019
22,4160.0,0.0,0.0,rob.malabon.xls,3,2019
23,4293.5,0.0,0.0,rob.malabon.xls,3,2019
24,6077.0,0.0,0.0,rob.malabon.xls,3,2019
25,1287.5,0.0,0.0,rob.malabon.xls,3,2019
26,5562.5,0.0,0.0,rob.malabon.xls,3,2019
27,4650.5,0.0,0.0,rob.malabon.xls,3,2019
28,762.75,0.0,0.0,rob.malabon.xls,3,2019
29,4246.5,0.0,0.0,rob.malabon.xls,3,2019
30,5900.0,0.0,0.0,rob.malabon.xls,3,2019
31,4362.0,0.0,0.0,rob.malabon.xls,3,2019
1,5913.15,0.0,0.0,rob.malabon.xls,4,2019
2,3999.65,0.0,0.0,rob.malabon.xls,4,2019
3,4654.5,0.0,0.0,rob.malabon.xls,4,2019
4,2942.5,0.0,0.0,rob.malabon.xls,4,2019
5,3680.0,0.0,0.0,rob.malabon.xls,4,2019
6,3318.5,0.0,0.0,rob.malabon.xls,4,2019
7,10253.73,0.02,0.0,rob.malabon.xls,4,2019
8,5077.5,0.0,0.0,rob.malabon.xls,4,2019
9,6078.0,0.0,0.0,rob.malabon.xls,4,2019
10,690.38,0.12,0.0,rob.malabon.xls,4,2019
11,2431.0,0.0,0.0,rob.malabon.xls,4,2019
12,3907.5,0.0,0.0,rob.malabon.xls,4,2019
13,9936.0,0.0,0.0,rob.malabon.xls,4,2019
14,8275.0,0.0,200.0,rob.malabon.xls,4,2019
15,5806.25,0.0,0.0,rob.malabon.xls,4,2019
16,2572.5,0.0,0.0,rob.malabon.xls,4,2019
17,6885.0,0.0,0.0,rob.malabon.xls,4,2019
18,0.0,0.0,0.0,rob.malabon.xls,4,2019
19,0.0,0.0,0.0,rob.malabon.xls,4,2019
20,8774.5,0.0,0.0,rob.malabon.xls,4,2019
21,2382.0,0.0,0.0,rob.malabon.xls,4,2019
22,4277.5,0.0,0.0,rob.malabon.xls,4,2019
23,3607.0,0.0,0.0,rob.malabon.xls,4,2019
24,12456.0,0.0,0.0,rob.malabon.xls,4,2019
25,4310.15,0.1,0.0,rob.malabon.xls,4,2019
26,2162.0,0.0,0.0,rob.malabon.xls,4,2019
27,4251.0,0.0,0.0,rob.malabon.xls,4,2019
28,7748.0,0.0,0.0,rob.malabon.xls,4,2019
29,13925.65,0.35,0.0,rob.malabon.xls,4,2019
30,2175.0,0.0,0.0,rob.malabon.xls,4,2019
1,460.0,0.0,0.0,rob.malabon.xls,5,2019
2,170.0,0.0,0.0,rob.malabon.xls,5,2019
3,3020.0,0.0,0.0,rob.malabon.xls,5,2019
4,2690.25,0.0,0.0,rob.malabon.xls,5,2019
5,12092.5,0.0,0.0,rob.malabon.xls,5,2019
6,5118.5,0.0,0.0,rob.malabon.xls,5,2019
7,9006.5,0.0,0.0,rob.malabon.xls,5,2019
8,2452.0,0.0,0.0,rob.malabon.xls,5,2019
9,647.5,0.0,0.0,rob.malabon.xls,5,2019
10,8342.65,0.0,0.0,rob.malabon.xls,5,2019
11,8550.5,0.0,0.0,rob.malabon.xls,5,2019
12,11836.5,0.0,0.0,rob.malabon.xls,5,2019
13,6362.75,0.0,0.0,rob.malabon.xls,5,2019
14,4129.5,0.0,0.0,rob.malabon.xls,5,2019
15,6087.5,0.0,0.0,rob.malabon.xls,5,2019
16,6766.75,0.0,0.0,rob.malabon.xls,5,2019
17,5874.5,0.0,0.0,rob.malabon.xls,5,2019
18,7977.0,0.0,0.0,rob.malabon.xls,5,2019
19,4326.38,0.12,0.0,rob.malabon.xls,5,2019
20,7573.25,0.0,0.0,rob.malabon.xls,5,2019
21,5546.0,0.0,0.0,rob.malabon.xls,5,2019
22,1655.0,0.0,0.0,rob.malabon.xls,5,2019
23,6624.5,0.0,0.0,rob.malabon.xls,5,2019
24,4432.25,0.0,0.0,rob.malabon.xls,5,2019
25,7669.0,0.0,0.0,rob.malabon.xls,5,2019
26,5827.5,0.0,0.0,rob.malabon.xls,5,2019
27,9974.15,0.0,0.0,rob.malabon.xls,5,2019
28,3249.5,0.0,0.0,rob.malabon.xls,5,2019
29,3517.5,0.0,0.0,rob.malabon.xls,5,2019
30,13521.5,0.0,0.0,rob.malabon.xls,5,2019
31,10175.25,0.0,0.0,rob.malabon.xls,5,2019
1,7437.0,0.0,0.0,rob.malabon.xls,6,2019
2,7315.75,0.0,0.0,rob.malabon.xls,6,2019
3,8213.15,0.0,0.0,rob.malabon.xls,6,2019
4,2008.5,0.0,0.0,rob.malabon.xls,6,2019
5,7181.5,0.0,0.0,rob.malabon.xls,6,2019
6,3733.5,0.0,0.0,rob.malabon.xls,6,2019
7,4744.0,0.0,0.0,rob.malabon.xls,6,2019
8,5270.5,0.0,0.0,rob.malabon.xls,6,2019
9,1326.0,0.0,0.0,rob.malabon.xls,6,2019
10,5016.38,0.12,0.0,rob.malabon.xls,6,2019
11,25.0,0.0,0.0,rob.malabon.xls,6,2019
12,1971.5,0.0,0.0,rob.malabon.xls,6,2019
13,4837.5,0.0,0.0,rob.malabon.xls,6,2019
14,5615.0,0.0,0.0,rob.malabon.xls,6,2019
15,9340.5,0.0,0.0,rob.malabon.xls,6,2019
16,8889.0,0.0,0.0,rob.malabon.xls,6,2019
17,16391.5,0.0,0.0,rob.malabon.xls,6,2019
18,2421.5,0.0,0.0,rob.malabon.xls,6,2019
19,8413.5,0.0,0.0,rob.malabon.xls,6,2019
20,5593.5,0.0,0.0,rob.malabon.xls,6,2019
21,7648.75,0.0,0.0,rob.malabon.xls,6,2019
22,5883.375,0.38,0.0,rob.malabon.xls,6,2019
23,10352.5,0.0,0.0,rob.malabon.xls,6,2019
24,5635.0,0.0,0.0,rob.malabon.xls,6,2019
25,3795.25,0.0,0.0,rob.malabon.xls,6,2019
26,528.5,0.0,0.0,rob.malabon.xls,6,2019
27,6148.0,0.0,0.0,rob.malabon.xls,6,2019
28,7631.0,0.0,0.0,rob.malabon.xls,6,2019
29,3118.5,0.0,0.0,rob.malabon.xls,6,2019
30,7565.5,0.0,0.0,rob.malabon.xls,6,2019
1,2382.5,0.0,0.0,rob.malabon.xls,7,2019
2,3517.5,0.0,0.0,rob.malabon.xls,7,2019
3,2162.25,0.0,0.0,rob.malabon.xls,7,2019
4,3487.98,0.02,0.0,rob.malabon.xls,7,2019
5,1106.25,0.0,0.0,rob.malabon.xls,7,2019
6,5667.0,0.0,0.0,rob.malabon.xls,7,2019
7,5678.5,0.0,0.0,rob.malabon.xls,7,2019
8,3833.5,0.0,0.0,rob.malabon.xls,7,2019
9,4624.5,0.0,0.0,rob.malabon.xls,7,2019
10,4555.5,0.0,0.0,rob.malabon.xls,7,2019
11,5949.75,0.0,0.0,rob.malabon.xls,7,2019
12,408.5,0.0,0.0,rob.malabon.xls,7,2019
13,4428.5,0.0,0.0,rob.malabon.xls,7,2019
14,2730.5,0.0,0.0,rob.malabon.xls,7,2019
15,4695.5,0.0,0.0,rob.malabon.xls,7,2019
16,1385.0,0.0,0.0,rob.malabon.xls,7,2019
17,11967.5,0.0,0.0,rob.malabon.xls,7,2019
18,3840.0,0.0,0.0,rob.malabon.xls,7,2019
19,3098.75,0.0,0.0,rob.malabon.xls,7,2019
20,2710.0,0.0,0.0,rob.malabon.xls,7,2019
21,3843.5,0.0,0.0,rob.malabon.xls,7,2019
22,987.5,0.0,0.0,rob.malabon.xls,7,2019
23,4074.0,0.0,0.0,rob.malabon.xls,7,2019
24,1633.5,0.0,0.0,rob.malabon.xls,7,2019
25,1644.5,0.0,0.0,rob.malabon.xls,7,2019
26,1583.0,0.0,0.0,rob.malabon.xls,7,2019
27,6352.5,0.0,0.0,rob.malabon.xls,7,2019
28,3871.25,0.0,0.0,rob.malabon.xls,7,2019
29,4824.5,0.0,0.0,rob.malabon.xls,7,2019
30,8275.5,0.0,0.0,rob.malabon.xls,7,2019
31,10376.0,0.0,0.0,rob.malabon.xls,7,2019
1,3285.5,0.0,0.0,rob.malabon.xls,8,2019
2,2491.5,0.0,0.0,rob.malabon.xls,8,2019
3,8114.0,0.0,0.0,rob.malabon.xls,8,2019
4,7558.5,0.0,0.0,rob.malabon.xls,8,2019
5,4559.5,0.0,0.0,rob.malabon.xls,8,2019
6,3491.5,0.0,0.0,rob.malabon.xls,8,2019
7,5507.4,0.5,0.0,rob.malabon.xls,8,2019
8,1583.5,0.0,0.0,rob.malabon.xls,8,2019
9,1486.25,0.0,0.0,rob.malabon.xls,8,2019
10,4148.5,0.0,0.0,rob.malabon.xls,8,2019
11,4331.65,0.0,0.0,rob.malabon.xls,8,2019
12,4437.0,0.0,0.0,rob.malabon.xls,8,2019
13,5462.5,0.0,0.0,rob.malabon.xls,8,2019
14,1136.0,0.0,0.0,rob.malabon.xls,8,2019
15,3481.5,0.0,0.0,rob.malabon.xls,8,2019
16,9137.0,0.0,0.0,rob.malabon.xls,8,2019
17,9219.0,0.0,0.0,rob.malabon.xls,8,2019
18,4938.5,0.0,0.0,rob.malabon.xls,8,2019
19,2550.5,0.0,0.0,rob.malabon.xls,8,2019
20,2466.0,0.0,0.0,rob.malabon.xls,8,2019
21,11936.0,0.0,0.0,rob.malabon.xls,8,2019
22,2321.0,0.0,0.0,rob.malabon.xls,8,2019
23,1902.0,0.0,0.0,rob.malabon.xls,8,2019
24,5564.0,0.0,0.0,rob.malabon.xls,8,2019
25,777.0,0.0,0.0,rob.malabon.xls,8,2019
26,10275.5,0.0,0.0,rob.malabon.xls,8,2019
27,3332.5,0.0,0.0,rob.malabon.xls,8,2019
28,150.0,0.0,0.0,rob.malabon.xls,8,2019
29,388.5,0.0,0.0,rob.malabon.xls,8,2019
30,2663.75,0.0,0.0,rob.malabon.xls,8,2019
31,7385.0,0.0,0.0,rob.malabon.xls,8,2019
1,2651.0,0.0,0.0,rob.malabon.xls,9,2019
2,4876.0,0.0,0.0,rob.malabon.xls,9,2019
3,2302.0,0.0,0.0,rob.malabon.xls,9,2019
4,8749.5,0.0,0.0,rob.malabon.xls,9,2019
5,9036.5,0.0,0.0,rob.malabon.xls,9,2019
6,6872.5,0.0,0.0,rob.malabon.xls,9,2019
7,966.0,0.0,0.0,rob.malabon.xls,9,2019
8,4743.0,0.0,0.0,rob.malabon.xls,9,2019
9,5966.0,0.0,0.0,rob.malabon.xls,9,2019
10,1913.0,0.0,0.0,rob.malabon.xls,9,2019
11,598.73,0.02,0.0,rob.malabon.xls,9,2019
12,3248.5,0.0,0.0,rob.malabon.xls,9,2019
13,5014.5,0.0,0.0,rob.malabon.xls,9,2019
14,12942.5,0.0,0.0,rob.malabon.xls,9,2019
15,3535.0,0.0,0.0,rob.malabon.xls,9,2019
16,4652.5,0.0,0.0,rob.malabon.xls,9,2019
17,2669.5,0.0,0.0,rob.malabon.xls,9,2019
18,7703.5,0.0,0.0,rob.malabon.xls,9,2019
19,1685.0,0.0,0.0,rob.malabon.xls,9,2019
20,7046.0,0.0,0.0,rob.malabon.xls,9,2019
21,3021.5,0.0,0.0,rob.malabon.xls,9,2019
22,8016.0,0.0,0.0,rob.malabon.xls,9,2019
23,1815.0,0.0,0.0,rob.malabon.xls,9,2019
24,5585.0,0.0,0.0,rob.malabon.xls,9,2019
25,5166.0,0.0,0.0,rob.malabon.xls,9,2019
26,7121.0,0.0,100.0,rob.malabon.xls,9,2019
27,388.5,0.0,0.0,rob.malabon.xls,9,2019
28,3551.0,0.0,0.0,rob.malabon.xls,9,2019
29,9903.0,0.0,0.0,rob.malabon.xls,9,2019
30,2720.5,0.0,0.0,rob.malabon.xls,9,2019
1,20318.0,0.0,0.0,rob.malabon.xls,10,2019
2,3511.0,0.0,0.0,rob.malabon.xls,10,2019
3,4036.0,0.0,0.0,rob.malabon.xls,10,2019
4,1417.73,0.27,0.0,rob.malabon.xls,10,2019
5,4258.5,0.0,0.0,rob.malabon.xls,10,2019
6,10561.0,0.0,0.0,rob.malabon.xls,10,2019
7,3690.0,0.0,0.0,rob.malabon.xls,10,2019
8,8121.5,0.0,0.0,rob.malabon.xls,10,2019
9,5278.5,0.0,0.0,rob.malabon.xls,10,2019
10,500.0,0.0,0.0,rob.malabon.xls,10,2019
11,5030.0,0.0,0.0,rob.malabon.xls,10,2019
12,8521.0,0.0,0.0,rob.malabon.xls,10,2019
13,5889.5,0.0,0.0,rob.malabon.xls,10,2019
14,2760.0,0.0,0.0,rob.malabon.xls,10,2019
15,6331.5,0.0,0.0,rob.malabon.xls,10,2019
16,5440.0,0.0,0.0,rob.malabon.xls,10,2019
17,2686.0,0.0,0.0,rob.malabon.xls,10,2019
18,3365.0,0.0,0.0,rob.malabon.xls,10,2019
19,6250.5,0.0,0.0,rob.malabon.xls,10,2019
20,8982.5,0.0,0.0,rob.malabon.xls,10,2019
21,8727.0,0.0,0.0,rob.malabon.xls,10,2019
22,672.5,0.0,0.0,rob.malabon.xls,10,2019
23,8954.0,0.0,0.0,rob.malabon.xls,10,2019
24,8501.5,0.0,0.0,rob.malabon.xls,10,2019
25,8462.5,0.0,0.0,rob.malabon.xls,10,2019
26,7685.0,0.0,0.0,rob.malabon.xls,10,2019
27,5862.5,0.0,0.0,rob.malabon.xls,10,2019
28,2740.0,0.0,0.0,rob.malabon.xls,10,2019
29,1615.0,0.0,0.0,rob.malabon.xls,10,2019
30,7680.0,0.0,0.0,rob.malabon.xls,10,2019
31,2630.0,0.0,0.0,rob.malabon.xls,10,2019
1,12054.5,0.0,0.0,rob.malabon.xls,11,2019
2,5276.0,0.0,0.0,rob.malabon.xls,11,2019
3,4207.5,0.0,0.0,rob.malabon.xls,11,2019
4,8729.0,0.0,0.0,rob.malabon.xls,11,2019
5,11653.5,0.0,0.0,rob.malabon.xls,11,2019
6,497.5,0.0,0.0,rob.malabon.xls,11,2019
7,3215.0,0.0,0.0,rob.malabon.xls,11,2019
8,3023.5,0.0,0.0,rob.malabon.xls,11,2019
9,4890.5,0.0,0.0,rob.malabon.xls,11,2019
10,12307.5,0.0,0.0,rob.malabon.xls,11,2019
11,7864.5,0.0,0.0,rob.malabon.xls,11,2019
12,8553.5,0.0,0.0,rob.malabon.xls,11,2019
13,5890.0,0.0,0.0,rob.malabon.xls,11,2019
14,3215.0,0.0,0.0,rob.malabon.xls,11,2019
15,2092.5,0.0,0.0,rob.malabon.xls,11,2019
16,7190.0,0.0,0.0,rob.malabon.xls,11,2019
17,9823.5,0.0,0.0,rob.malabon.xls,11,2019
18,13463.75,0.0,0.0,rob.malabon.xls,11,2019
19,1735.25,0.0,0.0,rob.malabon.xls,11,2019
20,1954.5,0.0,0.0,rob.malabon.xls,11,2019
21,3427.5,0.0,0.0,rob.malabon.xls,11,2019
22,647.5,0.0,0.0,rob.malabon.xls,11,2019
23,3367.88,0.0,0.12,rob.malabon.xls,11,2019
24,8183.5,0.0,0.0,rob.malabon.xls,11,2019
25,538.5,0.0,0.0,rob.malabon.xls,11,2019
26,4048.5,0.0,0.0,rob.malabon.xls,11,2019
27,1446.0,0.0,0.0,rob.malabon.xls,11,2019
28,3070.0,0.0,0.0,rob.malabon.xls,11,2019
29,7557.5,0.0,0.0,rob.malabon.xls,11,2019
30,12866.5,0.0,0.0,rob.malabon.xls,11,2019
1,11089.0,0.0,0.0,rob.malabon.xls,12,2019
2,7396.0,0.0,0.0,rob.malabon.xls,12,2019
3,3137.5,0.0,0.0,rob.malabon.xls,12,2019
4,7705.0,0.0,0.0,rob.malabon.xls,12,2019
5,5564.75,0.0,0.0,rob.malabon.xls,12,2019
6,11208.5,0.0,0.0,rob.malabon.xls,12,2019
7,9533.5,0.0,0.0,rob.malabon.xls,12,2019
8,12211.5,0.0,0.0,rob.malabon.xls,12,2019
9,3568.5,0.0,0.0,rob.malabon.xls,12,2019
10,8959.5,0.0,0.0,rob.malabon.xls,12,2019
11,8999.5,0.0,0.0,rob.malabon.xls,12,2019
12,14257.25,0.0,0.0,rob.malabon.xls,12,2019
13,3558.0,0.0,0.0,rob.malabon.xls,12,2019
14,9516.0,0.0,0.0,rob.malabon.xls,12,2019
15,17854.5,0.0,0.0,rob.malabon.xls,12,2019
16,31133.0,0.0,0.0,rob.malabon.xls,12,2019
17,3662.5,0.0,0.0,rob.malabon.xls,12,2019
18,7122.0,0.0,0.0,rob.malabon.xls,12,2019
19,5934.5,0.0,0.0,rob.malabon.xls,12,2019
20,12631.5,0.0,0.0,rob.malabon.xls,12,2019
21,25740.5,0.0,0.0,rob.malabon.xls,12,2019
22,28926.75,0.0,0.0,rob.malabon.xls,12,2019
23,36134.0,0.0,0.0,rob.malabon.xls,12,2019
24,40033.5,0.0,0.0,rob.malabon.xls,12,2019
25,31125.0,0.0,0.0,rob.malabon.xls,12,2019
26,16939.25,0.0,0.0,rob.malabon.xls,12,2019
27,12151.0,0.0,0.0,rob.malabon.xls,12,2019
28,5157.25,0.0,0.0,rob.malabon.xls,12,2019
29,8897.0,0.0,0.0,rob.malabon.xls,12,2019
30,6265.0,0.0,0.0,rob.malabon.xls,12,2019
31,17302.5,0.0,0.0,rob.malabon.xls,12,2019
1,0.0,0.0,0.0,waltermart subic.xls,5,2019
2,0.0,0.0,0.0,waltermart subic.xls,5,2019
3,0.0,0.0,0.0,waltermart subic.xls,5,2019
4,0.0,0.0,0.0,waltermart subic.xls,5,2019
5,0.0,0.0,0.0,waltermart subic.xls,5,2019
6,0.0,0.0,0.0,waltermart subic.xls,5,2019
7,0.0,0.0,0.0,waltermart subic.xls,5,2019
8,0.0,0.0,0.0,waltermart subic.xls,5,2019
9,0.0,0.0,0.0,waltermart subic.xls,5,2019
10,0.0,0.0,0.0,waltermart subic.xls,5,2019
11,0.0,0.0,0.0,waltermart subic.xls,5,2019
12,0.0,0.0,0.0,waltermart subic.xls,5,2019
13,0.0,0.0,0.0,waltermart subic.xls,5,2019
14,0.0,0.0,0.0,waltermart subic.xls,5,2019
15,0.0,0.0,0.0,waltermart subic.xls,5,2019
16,0.0,0.0,0.0,waltermart subic.xls,5,2019
17,0.0,0.0,0.0,waltermart subic.xls,5,2019
18,0.0,0.0,0.0,waltermart subic.xls,5,2019
19,0.0,0.0,0.0,waltermart subic.xls,5,2019
20,0.0,0.0,0.0,waltermart subic.xls,5,2019
21,0.0,0.0,0.0,waltermart subic.xls,5,2019
22,0.0,0.0,0.0,waltermart subic.xls,5,2019
23,0.0,0.0,0.0,waltermart subic.xls,5,2019
24,0.0,0.0,0.0,waltermart subic.xls,5,2019
25,0.0,0.0,0.0,waltermart subic.xls,5,2019
26,0.0,0.0,0.0,waltermart subic.xls,5,2019
