COST,GROSS PROFIT,GROSS SALES,file_name,month,year
136308.34,193365.66,329674.0,gaisano tagum 2.xls,5,2019
138007.35,212632.4,350639.75,gaisano tagum 2.xls,6,2019
97602.81,154099.06,251701.87,gaisano tagum 2.xls,7,2019
70182.56,109894.19,180076.75,gaisano tagum 2.xls,8,2019
81259.38,117564.23999999999,198823.62,gaisano tagum 2.xls,9,2019
77789.79,106896.96,184686.75,gaisano tagum 2.xls,10,2019
100229.57,145209.56,245439.13,gaisano tagum 2.xls,11,2019
330656.25,456134.5,786790.75,gaisano tagum 2.xls,12,2019
70695.64,108501.90999999999,179197.55,gaisano cagayan.xls,1,2019
74958.25,114774.0,189732.25,gaisano cagayan.xls,2,2019
74566.3,109811.2,184377.5,gaisano cagayan.xls,3,2019
69571.35,106394.4,175965.75,gaisano cagayan.xls,4,2019
107752.9,169354.15,277107.05,gaisano cagayan.xls,5,2019
90219.04,142340.59000000003,232559.63,gaisano cagayan.xls,6,2019
80287.56,126310.13999999998,206597.69999999998,gaisano cagayan.xls,7,2019
66485.71,97508.54,163994.25,gaisano cagayan.xls,8,2019
68593.82,100520.27999999997,169114.09999999998,gaisano cagayan.xls,9,2019
91135.8,129294.49999999999,220430.3,gaisano cagayan.xls,10,2019
67744.44,111547.06,179291.5,gaisano cagayan.xls,11,2019
239295.19,343827.84,583123.03,gaisano cagayan.xls,12,2019
126803.98,179964.52000000002,306768.5,sm davao.xls,1,2019
115880.05,160078.2,275958.25,sm davao.xls,2,2019
110815.86,161973.39,272789.25,sm davao.xls,3,2019
108421.14,152645.61,261066.75,sm davao.xls,4,2019
170165.36,245260.89,415426.25,sm davao.xls,5,2019
122743.23,189420.27000000002,312163.5,sm davao.xls,6,2019
105948.63,159565.49,265514.12,sm davao.xls,7,2019
139150.01,204487.99,343638.0,sm davao.xls,8,2019
98887.1,146920.4,245807.5,sm davao.xls,9,2019
93984.61,124669.14,218653.75,sm davao.xls,10,2019
148749.83,188138.30000000002,336888.13,sm davao.xls,11,2019
380342.42,498378.71,878721.13,sm davao.xls,12,2019
64282.09,93494.41,157776.5,sm rosales.xls,1,2019
46327.66,75256.84,121584.5,sm rosales.xls,2,2019
70099.46,111234.04,181333.5,sm rosales.xls,3,2019
45509.91,75352.84,120862.75,sm rosales.xls,4,2019
71726.97,108310.93,180037.9,sm rosales.xls,5,2019
57951.23,99431.51999999999,157382.75,sm rosales.xls,6,2019
53399.06,83211.07,136610.13,sm rosales.xls,7,2019
66982.92,100985.18000000001,167968.1,sm rosales.xls,8,2019
44383.14,67188.90999999999,111572.04999999999,sm rosales.xls,9,2019
49486.54,80134.60999999999,129621.15,sm rosales.xls,10,2019
73343.4,110713.9,184057.3,sm rosales.xls,11,2019
150961.57,216280.83000000002,367242.4,sm rosales.xls,12,2019
64398.93,89787.03,154185.96,victory park & shop.xls,1,2019
55014.0,74729.4,129743.4,victory park & shop.xls,2,2019
68761.25,107683.15,176444.4,victory park & shop.xls,3,2019
75348.7,107383.22000000002,182731.92,victory park & shop.xls,4,2019
88764.11,131832.16999999998,220596.28,victory park & shop.xls,5,2019
85581.38,133604.63999999998,219186.02,victory park & shop.xls,6,2019
72687.79,105977.61,178665.4,victory park & shop.xls,7,2019
70359.15,106431.43,176790.58,victory park & shop.xls,8,2019
61888.61,91928.46,153817.07,victory park & shop.xls,9,2019
78777.89,111154.90999999999,189932.8,victory park & shop.xls,10,2019
77994.1,101293.69999999998,179287.8,victory park & shop.xls,11,2019
233930.06,306132.69,540062.75,victory park & shop.xls,12,2019
82245.98,118270.67,200516.65,kcc marbel.xls,1,2019
77828.77,105413.08999999998,183241.86,kcc marbel.xls,2,2019
83704.24,121550.18999999999,205254.43,kcc marbel.xls,3,2019
78043.15,120079.15,198122.3,kcc marbel.xls,4,2019
121841.27,176340.63,298181.9,kcc marbel.xls,5,2019
89951.85,136772.05,226723.9,kcc marbel.xls,6,2019
70662.88,107987.21999999997,178650.09999999998,kcc marbel.xls,7,2019
81702.49,128401.98999999998,210104.47999999998,kcc marbel.xls,8,2019
83321.1,127741.43,211062.53,kcc marbel.xls,9,2019
73969.23,103816.61999999998,177785.84999999998,kcc marbel.xls,10,2019
109606.95,151582.12,261189.07,kcc marbel.xls,11,2019
196999.67,292215.14,489214.81000000006,kcc marbel.xls,12,2019
68366.26,90824.39,159190.65,sm marilao2f.xls,1,2019
89735.48,113817.27,203552.75,sm marilao2f.xls,2,2019
90796.63,130717.16,221513.79,sm marilao2f.xls,3,2019
58937.36,88782.42,147719.78,sm marilao2f.xls,4,2019
83672.11,129599.93000000001,213272.04,sm marilao2f.xls,5,2019
74659.73,115364.14,190023.87,sm marilao2f.xls,6,2019
55647.56,85908.28999999998,141555.84999999998,sm marilao2f.xls,7,2019
68943.67,94898.98,163842.65,sm marilao2f.xls,8,2019
71308.59,100879.29000000001,172187.88,sm marilao2f.xls,9,2019
85612.43,115370.97,200983.4,sm marilao2f.xls,10,2019
63882.8,85611.45,149494.25,sm marilao2f.xls,11,2019
227914.93,280316.67000000004,508231.60000000003,sm marilao2f.xls,12,2019
64512.25,90321.25,154833.5,kcc zamboanga.xls,1,2019
75844.18,106415.82,182260.0,kcc zamboanga.xls,2,2019
73884.36,102304.64,176189.0,kcc zamboanga.xls,3,2019
66371.71,103096.67,169468.38,kcc zamboanga.xls,4,2019
82401.05,137159.45,219560.5,kcc zamboanga.xls,5,2019
82020.15,128961.35,210981.5,kcc zamboanga.xls,6,2019
71394.9,110448.6,181843.5,kcc zamboanga.xls,7,2019
65397.37,95776.13,161173.5,kcc zamboanga.xls,8,2019
71732.92,109891.58,181624.5,kcc zamboanga.xls,9,2019
75418.17,110087.33,185505.5,kcc zamboanga.xls,10,2019
94722.16,125830.84,220553.0,kcc zamboanga.xls,11,2019
230218.84,330508.16000000003,560727.0,kcc zamboanga.xls,12,2019
77592.1,114839.28,192431.38,festival kiosk.xls,1,2020
62092.74,87871.41,149964.15,festival kiosk.xls,2,2020
26302.36,38939.79,65242.15,festival kiosk.xls,3,2020
0.0,0.0,0.0,festival kiosk.xls,4,2020
0.0,0.0,0.0,festival kiosk.xls,5,2020
21643.39,31097.61,52741.0,festival kiosk.xls,6,2020
24756.91,35079.09,59836.0,festival kiosk.xls,7,2020
10790.25,13426.75,24217.0,festival kiosk.xls,8,2020
16719.28,24380.22,41099.5,festival kiosk.xls,9,2020
24130.15,35211.1,59341.25,festival kiosk.xls,10,2020
32340.4121,46689.187900000004,79029.6,festival kiosk.xls,11,2020
104997.8678,150433.3822,255431.25,festival kiosk.xls,12,2020
34126.51,57756.49,91883.0,sm cagayan.xls,1,2020
28850.24,44932.759999999995,73783.0,sm cagayan.xls,2,2020
11888.07,17529.18,29417.25,sm cagayan.xls,3,2020
0.0,0.0,0.0,sm cagayan.xls,4,2020
26938.42,39177.58,66116.0,sm cagayan.xls,5,2020
18745.75,31156.0,49901.75,sm cagayan.xls,6,2020
22283.28,31928.97,54212.25,sm cagayan.xls,7,2020
13569.91,22763.09,36333.0,sm cagayan.xls,8,2020
17302.13,25065.62,42367.75,sm cagayan.xls,9,2020
18663.1,29629.65,48292.75,sm cagayan.xls,10,2020
25217.8075,41372.192500000005,66590.0,sm cagayan.xls,11,2020
69517.5628,113762.9372,183280.5,sm cagayan.xls,12,2020
8784.1,10724.4,19508.5,gaisano digos.xls,3,2020
0.0,0.0,0.0,gaisano digos.xls,4,2020
8646.82,12515.68,21162.5,gaisano digos.xls,5,2020
45683.67,61459.58,107143.25,gaisano digos.xls,6,2020
41777.1,56205.65,97982.75,gaisano digos.xls,7,2020
34991.01,44320.37,79311.38,gaisano digos.xls,8,2020
26509.78,38017.22,64527.0,gaisano digos.xls,9,2020
30458.6193,43931.3807,74390.0,gaisano digos.xls,10,2020
40321.1942,59832.955799999996,100154.15,gaisano digos.xls,11,2020
111593.836,161128.314,272722.15,gaisano digos.xls,12,2020
94926.74,134666.81,229593.55,sm san lazaro.xls,1,2020
86059.7,119524.55,205584.25,sm san lazaro.xls,2,2020
33916.51,45025.74,78942.25,sm san lazaro.xls,3,2020
83544.77,-83544.77,0.0,sm san lazaro.xls,4,2020
5810.89,8875.61,14686.5,sm san lazaro.xls,5,2020
41953.99,63176.76,105130.75,sm san lazaro.xls,6,2020
24384.49,39378.009999999995,63762.5,sm san lazaro.xls,7,2020
22839.78,34810.47,57650.25,sm san lazaro.xls,8,2020
37248.7,56212.55,93461.25,sm san lazaro.xls,9,2020
48030.9982,70743.15179999999,118774.15,sm san lazaro.xls,10,2020
55295.4793,82585.2707,137880.75,sm san lazaro.xls,11,2020
141222.3025,209934.1975,351156.5,sm san lazaro.xls,12,2020
100909.72,152833.53,253743.25,gaisano toril 2.xls,1,2020
85608.87,135295.88,220904.75,gaisano toril 2.xls,2,2020
32113.56,51440.94,83554.5,gaisano toril 2.xls,3,2020
0.0,0.0,0.0,gaisano toril 2.xls,4,2020
12870.52,19996.860000000004,32867.380000000005,gaisano toril 2.xls,5,2020
30867.04,52592.96,83460.0,gaisano toril 2.xls,6,2020
34605.98,62235.52,96841.5,gaisano toril 2.xls,7,2020
46974.64,82634.36,129609.0,gaisano toril 2.xls,8,2020
45563.64,71736.86,117300.5,gaisano toril 2.xls,9,2020
52676.2494,81800.2506,134476.5,gaisano toril 2.xls,10,2020
31502.1,51658.9,83161.0,gaisano toril 2.xls,11,2020
204255.7306,301646.5194,505902.25,gaisano toril 2.xls,12,2020
106816.22,145769.53,252585.75,market place.xls,1,2020
103125.3,148240.82,251366.12,market place.xls,2,2020
31421.48,43629.15000000001,75050.63,market place.xls,3,2020
0.0,0.0,0.0,market place.xls,4,2020
6164.64,8005.36,14170.0,market place.xls,5,2020
52783.28,79336.22,132119.5,market place.xls,6,2020
31098.9,48018.1,79117.0,market place.xls,7,2020
24353.35,36679.9,61033.25,market place.xls,8,2020
36745.61,54814.39,91560.0,market place.xls,9,2020
52154.79,77740.70999999999,129895.5,market place.xls,10,2020
49989.3266,75410.9234,125400.25,market place.xls,11,2020
148331.8761,216113.3739,364445.25,market place.xls,12,2020
79499.2,131589.44,211088.64,gaisano digos2.xls,1,2020
77505.03,121548.97,199054.0,gaisano digos2.xls,2,2020
34650.59,56850.41,91501.0,gaisano digos2.xls,3,2020
0.0,0.0,0.0,gaisano digos2.xls,4,2020
0.0,0.0,0.0,gaisano digos2.xls,5,2020
54392.46,89090.04000000001,143482.5,gaisano digos2.xls,6,2020
56575.29,90604.57999999999,147179.87,gaisano digos2.xls,7,2020
42997.11,72893.26,115890.37,gaisano digos2.xls,8,2020
41834.27,68116.48000000001,109950.75,gaisano digos2.xls,9,2020
42124.29,69557.95999999999,111682.25,gaisano digos2.xls,10,2020
54116.762599999995,98349.85740000001,152466.62,gaisano digos2.xls,11,2020
284281.4639,427416.7861,711698.25,gaisano digos2.xls,12,2020
86936.83,123737.42,210674.25,sm molino boutique.xls,1,2020
77173.22,113114.28,190287.5,sm molino boutique.xls,2,2020
40485.04,52171.71,92656.75,sm molino boutique.xls,3,2020
0.0,0.0,0.0,sm molino boutique.xls,4,2020
1275.97,2496.0299999999997,3772.0,sm molino boutique.xls,5,2020
24512.39,32133.61,56646.0,sm molino boutique.xls,6,2020
30050.94,41426.81,71477.75,sm molino boutique.xls,7,2020
16859.37,24742.88,41602.25,sm molino boutique.xls,8,2020
28053.01,40274.240000000005,68327.25,sm molino boutique.xls,9,2020
48829.176,65971.574,114800.75,sm molino boutique.xls,10,2020
48735.385,66033.86499999999,114769.25,sm molino boutique.xls,11,2020
144755.4783,208530.0217,353285.5,sm molino boutique.xls,12,2020
78046.65,120301.6,198348.25,sm southmall.xls,1,2020
48945.95,78087.3,127033.25,sm southmall.xls,2,2020
24830.46,40204.04,65034.5,sm southmall.xls,3,2020
0.0,0.0,0.0,sm southmall.xls,4,2020
0.0,0.0,0.0,sm southmall.xls,5,2020
15355.78,25053.97,40409.75,sm southmall.xls,6,2020
30618.95,52555.05,83174.0,sm southmall.xls,7,2020
15467.67,25093.33,40561.0,sm southmall.xls,8,2020
27258.36,45102.64,72361.0,sm southmall.xls,9,2020
15338.03,32927.47,48265.5,sm southmall.xls,10,2020
36187.895,60887.855,97075.75,sm southmall.xls,11,2020
120911.2028,199912.94720000002,320824.15,sm southmall.xls,12,2020
87429.93,125498.32,212928.25,pacific mall-lucena.xls,1,2020
81911.29,119358.46,201269.75,pacific mall-lucena.xls,2,2020
33544.34,51888.41,85432.75,pacific mall-lucena.xls,3,2020
0.0,0.0,0.0,pacific mall-lucena.xls,4,2020
4345.95,6464.680000000001,10810.630000000001,pacific mall-lucena.xls,5,2020
20768.01,31806.74,52574.75,pacific mall-lucena.xls,6,2020
32999.53,55725.22,88724.75,pacific mall-lucena.xls,7,2020
33518.5,52552.130000000005,86070.63,pacific mall-lucena.xls,8,2020
26943.54,44603.96,71547.5,pacific mall-lucena.xls,9,2020
28630.065,47858.685,76488.75,pacific mall-lucena.xls,10,2020
40174.41,62955.59,103130.0,pacific mall-lucena.xls,11,2020
128976.03550000001,192996.7145,321972.75,pacific mall-lucena.xls,12,2020
60850.92,90536.33,151387.25,rob.dasma.xls,1,2020
70127.57,100706.43,170834.0,rob.dasma.xls,2,2020
28950.03,45580.97,74531.0,rob.dasma.xls,3,2020
0.0,0.0,0.0,rob.dasma.xls,4,2020
2884.7,4545.3,7430.0,rob.dasma.xls,5,2020
31097.13,45928.869999999995,77026.0,rob.dasma.xls,6,2020
41407.01,62611.24,104018.25,rob.dasma.xls,7,2020
18286.04,29218.46,47504.5,rob.dasma.xls,8,2020
38552.84,59322.66,97875.5,rob.dasma.xls,9,2020
43325.07,64927.43,108252.5,rob.dasma.xls,10,2020
44402.3,66070.95,110473.25,rob.dasma.xls,11,2020
116904.6778,177974.5722,294879.25,rob.dasma.xls,12,2020
113699.9,172666.88000000003,286366.78,sm sangandaan.xls,1,2020
97598.73,149018.77000000002,246617.5,sm sangandaan.xls,2,2020
31855.05,43407.95,75263.0,sm sangandaan.xls,3,2020
106053.69,-106053.69,0.0,sm sangandaan.xls,4,2020
13004.48,20574.02,33578.5,sm sangandaan.xls,5,2020
41759.39,63071.36,104830.75,sm sangandaan.xls,6,2020
49099.09,71873.91,120973.0,sm sangandaan.xls,7,2020
26755.93,36663.32,63419.25,sm sangandaan.xls,8,2020
36542.41,55992.09,92534.5,sm sangandaan.xls,9,2020
39179.7926,61101.35739999999,100281.15,sm sangandaan.xls,10,2020
67726.3585,99690.8915,167417.25,sm sangandaan.xls,11,2020
181103.1022,266223.04780000006,447326.15,sm sangandaan.xls,12,2020
96557.24,139349.93,235907.16999999998,waltermart north edsa.xls,1,2020
82749.71,122554.31000000004,205304.02000000005,waltermart north edsa.xls,2,2020
27090.51,40722.22,67812.73,waltermart north edsa.xls,3,2020
0.0,0.0,0.0,waltermart north edsa.xls,4,2020
0.0,0.0,0.0,waltermart north edsa.xls,5,2020
29356.22,41254.28,70610.5,waltermart north edsa.xls,6,2020
34652.22,52313.53,86965.75,waltermart north edsa.xls,7,2020
9180.47,15650.78,24831.25,waltermart north edsa.xls,8,2020
27059.07,43648.68,70707.75,waltermart north edsa.xls,9,2020
34730.9134,49173.0866,83904.0,waltermart north edsa.xls,10,2020
29890.555,46674.195,76564.75,waltermart north edsa.xls,11,2020
144116.564,202898.436,347015.0,waltermart north edsa.xls,12,2020
98354.42,142635.46000000002,240989.88,gaisano ilustre.xls,1,2020
83985.88,120323.37,204309.25,gaisano ilustre.xls,2,2020
40803.68,63721.450000000004,104525.13,gaisano ilustre.xls,3,2020
0.0,0.0,0.0,gaisano ilustre.xls,4,2020
20603.72,34054.78,54658.5,gaisano ilustre.xls,5,2020
45456.53,70861.47,116318.0,gaisano ilustre.xls,6,2020
38098.2,58543.55,96641.75,gaisano ilustre.xls,7,2020
37615.11,62067.89,99683.0,gaisano ilustre.xls,8,2020
41059.69,61606.56,102666.25,gaisano ilustre.xls,9,2020
45423.4657,68871.7843,114295.25,gaisano ilustre.xls,10,2020
44560.553,66354.947,110915.5,gaisano ilustre.xls,11,2020
171298.6932,262380.9268,433679.62,gaisano ilustre.xls,12,2020
221150.01,326745.39,547895.4,kcc gensan.xls,1,2020
166660.23,251928.92,418589.15,kcc gensan.xls,2,2020
79525.81,120042.20999999999,199568.02,kcc gensan.xls,3,2020
313334.11,-313334.11,0.0,kcc gensan.xls,4,2020
108500.12,167667.68,276167.8,kcc gensan.xls,5,2020
175778.06,267297.04000000004,443075.10000000003,kcc gensan.xls,6,2020
163660.05,253413.53000000003,417073.58,kcc gensan.xls,7,2020
88385.53,147148.1,235533.63,kcc gensan.xls,8,2020
60221.13,86737.16999999998,146958.3,kcc gensan.xls,9,2020
95824.4088,145214.0912,241038.5,kcc gensan.xls,10,2020
179271.1325,276012.1175,455283.25,kcc gensan.xls,11,2020
724789.5768,1109478.2232,1834267.8,kcc gensan.xls,12,2020
120045.72,178379.94000000003,298425.66000000003,sm trece.xls,1,2020
93717.22,135046.78,228764.0,sm trece.xls,2,2020
31927.46,40933.54,72861.0,sm trece.xls,3,2020
0.0,0.0,0.0,sm trece.xls,4,2020
1063.61,1514.14,2577.75,sm trece.xls,5,2020
37179.46,59554.54,96734.0,sm trece.xls,6,2020
25801.13,36315.369999999995,62116.5,sm trece.xls,7,2020
8501.2,12362.3,20863.5,sm trece.xls,8,2020
27547.49,41797.009999999995,69344.5,sm trece.xls,9,2020
42343.61,65159.64,107503.25,sm trece.xls,10,2020
67900.2442,86348.2558,154248.5,sm trece.xls,11,2020
206656.1134,291652.38659999997,498308.5,sm trece.xls,12,2020
61238.74,91384.76000000001,152623.5,rob.lipa.xls,1,2020
52963.19,79570.69,132533.88,rob.lipa.xls,2,2020
19751.42,30709.83,50461.25,rob.lipa.xls,3,2020
0.0,0.0,0.0,rob.lipa.xls,4,2020
0.0,0.0,0.0,rob.lipa.xls,5,2020
0.0,0.0,0.0,rob.lipa.xls,6,2020
28157.16,45722.34,73879.5,rob.lipa.xls,7,2020
20331.54,32016.71,52348.25,rob.lipa.xls,8,2020
22025.9,32172.6,54198.5,rob.lipa.xls,9,2020
26732.42,43228.58,69961.0,rob.lipa.xls,10,2020
29822.6704,47881.0796,77703.75,rob.lipa.xls,11,2020
133874.4646,204652.43540000002,338526.9,rob.lipa.xls,12,2020
80213.21,120325.04,200538.25,n.e. pacific.xls,1,2020
58717.09,91356.29000000001,150073.38,n.e. pacific.xls,2,2020
25968.94,36988.56,62957.5,n.e. pacific.xls,3,2020
0.0,0.0,0.0,n.e. pacific.xls,4,2020
1101.89,2039.11,3141.0,n.e. pacific.xls,5,2020
28351.68,44128.57,72480.25,n.e. pacific.xls,6,2020
27440.31,44271.81,71712.12,n.e. pacific.xls,7,2020
16474.45,28741.169999999995,45215.619999999995,n.e. pacific.xls,8,2020
33388.81,45174.19,78563.0,n.e. pacific.xls,9,2020
27176.95,43597.3,70774.25,n.e. pacific.xls,10,2020
38283.6516,61431.58839999999,99715.23999999999,n.e. pacific.xls,11,2020
92289.7533,141921.8667,234211.62,n.e. pacific.xls,12,2020
42500.76,71794.73999999999,114295.5,waltermart carmona.xls,1,2020
61110.73,98084.76999999999,159195.5,waltermart carmona.xls,2,2020
23806.92,38793.33,62600.25,waltermart carmona.xls,3,2020
0.0,0.0,0.0,waltermart carmona.xls,4,2020
0.0,0.0,0.0,waltermart carmona.xls,5,2020
28013.02,42472.979999999996,70486.0,waltermart carmona.xls,6,2020
24100.96,40663.04,64764.0,waltermart carmona.xls,7,2020
19194.32,30260.68,49455.0,waltermart carmona.xls,8,2020
29199.74,45974.009999999995,75173.75,waltermart carmona.xls,9,2020
32150.2133,53244.7867,85395.0,waltermart carmona.xls,10,2020
37132.46,58737.79,95870.25,waltermart carmona.xls,11,2020
123116.6875,189334.0625,312450.75,waltermart carmona.xls,12,2020
101056.21,149081.95,250138.16,limketkai.xls,1,2020
88246.33,127348.65999999999,215594.99,limketkai.xls,2,2020
35014.31,51756.94,86771.25,limketkai.xls,3,2020
0.0,0.0,0.0,limketkai.xls,4,2020
33849.34,48407.66,82257.0,limketkai.xls,5,2020
63289.82,91879.22999999998,155169.05,limketkai.xls,6,2020
57813.64,88195.61,146009.25,limketkai.xls,7,2020
53969.19,82363.56,136332.75,limketkai.xls,8,2020
51888.32,75405.68,127294.0,limketkai.xls,9,2020
45846.6953,69337.55470000001,115184.25,limketkai.xls,10,2020
55812.8031,86883.94690000001,142696.75,limketkai.xls,11,2020
206448.4573,312740.2827,519188.74,limketkai.xls,12,2020
129057.8,178872.95,307930.75,gaisano island mactan.xls,1,2020
115964.88,166293.5,282258.38,gaisano island mactan.xls,2,2020
59878.84,85805.91,145684.75,gaisano island mactan.xls,3,2020
0.0,0.0,0.0,gaisano island mactan.xls,4,2020
0.0,0.0,0.0,gaisano island mactan.xls,5,2020
74625.5,104865.0,179490.5,gaisano island mactan.xls,6,2020
63351.32,94895.18,158246.5,gaisano island mactan.xls,7,2020
90067.28,129965.87,220033.15,gaisano island mactan.xls,8,2020
85766.67,126169.46,211936.13,gaisano island mactan.xls,9,2020
88008.9967,135696.1533,223705.15,gaisano island mactan.xls,10,2020
77041.965,115198.88500000001,192240.85,gaisano island mactan.xls,11,2020
271182.8675,412528.83249999996,683711.7,gaisano island mactan.xls,12,2020
62372.13,98604.13,160976.26,gaisano ormoc.xls,1,2020
60527.09,95096.91,155624.0,gaisano ormoc.xls,2,2020
25276.48,40736.520000000004,66013.0,gaisano ormoc.xls,3,2020
0.0,0.0,0.0,gaisano ormoc.xls,4,2020
22576.02,35348.729999999996,57924.75,gaisano ormoc.xls,5,2020
33388.03,51688.47,85076.5,gaisano ormoc.xls,6,2020
41911.82,58767.68,100679.5,gaisano ormoc.xls,7,2020
44923.91,70092.09,115016.0,gaisano ormoc.xls,8,2020
36835.2,56207.8,93043.0,gaisano ormoc.xls,9,2020
23236.12,32857.880000000005,56094.0,gaisano ormoc.xls,10,2020
23530.12,38916.380000000005,62446.5,gaisano ormoc.xls,11,2020
107589.57359999999,168532.9264,276122.5,gaisano ormoc.xls,12,2020
49151.15,73228.1,122379.25,cash & carry.xls,1,2020
53414.62,75928.13,129342.75,cash & carry.xls,2,2020
24552.39,37718.11,62270.5,cash & carry.xls,3,2020
45692.87,-45692.87,0.0,cash & carry.xls,4,2020
4876.87,8044.88,12921.75,cash & carry.xls,5,2020
22777.34,37715.16,60492.5,cash & carry.xls,6,2020
22229.34,36118.91,58348.25,cash & carry.xls,7,2020
13879.15,23523.6,37402.75,cash & carry.xls,8,2020
19475.09,29820.81,49295.9,cash & carry.xls,9,2020
26720.4584,39055.2916,65775.75,cash & carry.xls,10,2020
25058.3624,36376.3876,61434.75,cash & carry.xls,11,2020
77745.1608,115030.5892,192775.75,cash & carry.xls,12,2020
79008.69,112677.81,191686.5,waltermart gen trias.xls,1,2020
72494.53,105909.22,178403.75,waltermart gen trias.xls,2,2020
37824.02,49154.73,86978.75,waltermart gen trias.xls,3,2020
0.0,0.0,0.0,waltermart gen trias.xls,4,2020
1088.4,2199.1,3287.5,waltermart gen trias.xls,5,2020
48061.34,66811.16,114872.5,waltermart gen trias.xls,6,2020
28803.56,44402.44,73206.0,waltermart gen trias.xls,7,2020
12180.73,17438.77,29619.5,waltermart gen trias.xls,8,2020
27919.59,42100.41,70020.0,waltermart gen trias.xls,9,2020
31564.48,50396.770000000004,81961.25,waltermart gen trias.xls,10,2020
48808.6195,67888.6305,116697.25,waltermart gen trias.xls,11,2020
123586.41880000001,179293.3312,302879.75,waltermart gen trias.xls,12,2020
55795.35,81272.76999999999,137068.12,pacific mall-mandaue.xls,1,2020
50602.64,77235.20999999999,127837.84999999999,pacific mall-mandaue.xls,2,2020
21225.24,30968.76,52194.0,pacific mall-mandaue.xls,3,2020
52595.73,-52595.73,0.0,pacific mall-mandaue.xls,4,2020
0.0,0.0,0.0,pacific mall-mandaue.xls,5,2020
16304.03,27584.350000000006,43888.380000000005,pacific mall-mandaue.xls,6,2020
23970.86,38292.14,62263.0,pacific mall-mandaue.xls,7,2020
24714.8,42626.31999999999,67341.12,pacific mall-mandaue.xls,8,2020
24417.66,42803.59,67221.25,pacific mall-mandaue.xls,9,2020
28342.24,48947.509999999995,77289.75,pacific mall-mandaue.xls,10,2020
27131.33,45900.14,73031.47,pacific mall-mandaue.xls,11,2020
115760.7979,181699.9521,297460.75,pacific mall-mandaue.xls,12,2020
52033.99,81450.51000000001,133484.5,isetann recto.xls,1,2020
55404.12,77956.53,133360.65,isetann recto.xls,2,2020
20731.5,33944.0,54675.5,isetann recto.xls,3,2020
0.0,0.0,0.0,isetann recto.xls,4,2020
2619.75,2615.25,5235.0,isetann recto.xls,5,2020
11399.69,18444.809999999998,29844.5,isetann recto.xls,6,2020
29737.35,46533.27,76270.62,isetann recto.xls,7,2020
13014.69,25132.809999999998,38147.5,isetann recto.xls,8,2020
31321.55,47748.2,79069.75,isetann recto.xls,9,2020
24217.933000000005,40504.316999999995,64722.25,isetann recto.xls,10,2020
30630.418,47537.331999999995,78167.75,isetann recto.xls,11,2020
89806.3431,140515.4069,230321.75,isetann recto.xls,12,2020
129064.68,189379.95,318444.63,sm gensan.xls,1,2020
130821.38,189514.71999999997,320336.1,sm gensan.xls,2,2020
71896.96,103262.79,175159.75,sm gensan.xls,3,2020
0.0,0.0,0.0,sm gensan.xls,4,2020
58733.32,92113.07999999999,150846.4,sm gensan.xls,5,2020
100915.08,151835.39,252750.47,sm gensan.xls,6,2020
90166.38,142287.62,232454.0,sm gensan.xls,7,2020
58080.31,91573.19,149653.5,sm gensan.xls,8,2020
39713.89,60757.21000000001,100471.1,sm gensan.xls,9,2020
79274.3775,119859.6225,199134.0,sm gensan.xls,10,2020
103073.3777,162981.40230000002,266054.78,sm gensan.xls,11,2020
409670.6291,615604.5709,1025275.2000000001,sm gensan.xls,12,2020
141671.72,202407.53,344079.25,starmall edsa.xls,1,2020
112753.13,162539.87,275293.0,starmall edsa.xls,2,2020
50675.65,60380.35,111056.0,starmall edsa.xls,3,2020
0.0,0.0,0.0,starmall edsa.xls,4,2020
0.0,0.0,0.0,starmall edsa.xls,5,2020
31137.92,48497.08,79635.0,starmall edsa.xls,6,2020
26692.39,41058.11,67750.5,starmall edsa.xls,7,2020
18351.75,28575.75,46927.5,starmall edsa.xls,8,2020
58522.43,88292.57,146815.0,starmall edsa.xls,9,2020
56982.16640000001,86450.33359999998,143432.5,starmall edsa.xls,10,2020
83381.1363,118410.3637,201791.5,starmall edsa.xls,11,2020
266513.4183,385031.8317,651545.25,starmall edsa.xls,12,2020
78089.7,117232.8,195322.5,market market.xls,1,2020
61113.42,88642.98,149756.4,market market.xls,2,2020
24644.77,34127.509999999995,58772.28,market market.xls,3,2020
0.0,0.0,0.0,market market.xls,4,2020
2640.18,4822.32,7462.5,market market.xls,5,2020
17705.79,29315.059999999998,47020.85,market market.xls,6,2020
19116.33,30265.17,49381.5,market market.xls,7,2020
13100.02,20498.48,33598.5,market market.xls,8,2020
25934.49,40189.259999999995,66123.75,market market.xls,9,2020
29085.1543,42850.845700000005,71936.0,market market.xls,10,2020
37873.54,58896.96,96770.5,market market.xls,11,2020
136827.3275,201296.2025,338123.53,market market.xls,12,2020
196984.97,284851.28,481836.25,victory central.xls,1,2020
212221.73,283666.27,495888.0,victory central.xls,2,2020
93472.45,124929.3,218401.75,victory central.xls,3,2020
0.0,0.0,0.0,victory central.xls,4,2020
0.0,0.0,0.0,victory central.xls,5,2020
73449.9,102511.75,175961.65,victory central.xls,6,2020
56229.82,84215.18,140445.0,victory central.xls,7,2020
48261.79,70247.95999999999,118509.75,victory central.xls,8,2020
66808.17,98982.08,165790.25,victory central.xls,9,2020
89563.66699999999,125718.83300000001,215282.5,victory central.xls,10,2020
